"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2023",41,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2001",28,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2002",28,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2003",26,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2004",26,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2005",28,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2006",29,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2007",30,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2008",32,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2009",31,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2010",28,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2011",27,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2012",26,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2013",26,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2014",26,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2015",26,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2016",27,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2017",28,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2018",28,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2019",30,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2020",31,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2021",30,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2022",32,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2023",31,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2001",23,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2002",22,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2003",22,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2004",21,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2005",22,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2006",24,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2007",24,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2008",27,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2009",25,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2010",23,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2011",22,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2012",22,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2013",20,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2014",20,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2015",19,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2016",20,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2017",20,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2018",21,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2019",22,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2020",23,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2021",23,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2022",24,
"ESP","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2023",21,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2001",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2002",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2003",12,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2004",12,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2005",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2006",14,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2007",14,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2008",15,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2009",14,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2010",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2011",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2012",12,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2013",12,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2014",12,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2015",12,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2016",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2017",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2018",13,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2019",14,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2020",14,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2021",14,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2022",15,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_AVEWAGE","A","2023",15,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2001",27,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2002",26,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2003",25,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2004",24,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2005",26,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2006",28,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2007",28,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2008",31,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2009",30,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2010",27,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2011",26,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2012",25,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2013",24,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2014",24,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2015",24,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2016",26,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2017",26,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2018",27,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2019",29,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2020",30,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2021",29,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2022",31,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_AVEWAGE","A","2023",28,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2001",19,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2002",18,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2003",18,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2004",17,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2005",18,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2006",19,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2007",20,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2008",22,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2009",21,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2010",19,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2011",18,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2012",18,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2013",17,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2014",17,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2015",17,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2016",18,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2017",18,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2018",19,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2019",20,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2020",21,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2021",20,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2022",21,
"ESP","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_AVEWAGE","A","2023",21,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2001",69,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2002",68,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2003",67,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2004",62,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2005",65,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2006",67,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2007",67,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2008",74,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2009",70,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2010",65,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2011",64,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2012",63,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2013",58,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2014",58,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2015",56,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2016",57,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2017",55,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2018",54,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2019",47,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2020",44,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2021",48,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2022",52,
"ESP","WORKEXPOV","SNGL2CHLD","HR_MINWAGE","A","2023",42,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2001",40,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2002",39,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2003",38,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2004",36,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2005",37,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2006",38,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2007",39,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2008",43,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2009",40,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2010",38,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2011",37,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2012",36,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2013",35,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2014",35,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2015",36,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2016",37,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2017",35,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2018",35,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2019",30,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2020",29,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2021",30,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2022",32,
"ESP","WORKEXPOV","SNGLNOCHLD","HR_MINWAGE","A","2023",29,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2001",80,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2002",78,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2003",77,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2004",72,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2005",75,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2006",78,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2007",78,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2008",80,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2009",80,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2010",76,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2011",74,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2012",72,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2013",70,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2014",70,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2015",72,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2016",74,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2017",71,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2018",70,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2019",63,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2020",59,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2021",61,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2022",66,
"ESP","WORKEXPOV","UNEMP_COUPL2CHLD","HR_MINWAGE","A","2023",55,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2001",28,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2002",28,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2003",30,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2004",30,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2005",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2006",31,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2007",31,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2008",31,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2009",30,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2010",30,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2011",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2012",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2013",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2014",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2015",33,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2016",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2017",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2018",33,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2019",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2020",32,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2021",33,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2022",35,
"SWE","WORKEXPOV","SNGL2CHLD","HR_67PC_AVEWAGE","A","2023",37,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2001",25,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2002",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2003",25,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2004",25,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2005",25,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2006",26,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2007",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2008",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2009",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2010",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2011",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2012",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2013",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2014",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2015",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2016",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2017",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2018",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2019",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2020",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2021",24,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2022",25,
"SWE","WORKEXPOV","SNGLNOCHLD","HR_67PC_AVEWAGE","A","2023",26,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2001",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2002",45,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2003",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2004",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2005",48,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2006",48,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2007",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2008",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2009",44,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2010",45,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2011",47,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2012",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2013",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2014",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2015",47,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2016",47,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2017",47,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2018",47,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2019",47,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2020",46,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2021",47,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2022",50,
"SWE","WORKEXPOV","UNEMP_COUPL2CHLD","HR_67PC_AVEWAGE","A","2023",52,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2001",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2002",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2003",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2004",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2005",37,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2006",38,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2007",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2008",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2009",35,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2010",35,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2011",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2012",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2013",35,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2014",35,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2015",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2016",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2017",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2018",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2019",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2020",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2021",36,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2022",38,
"SWE","WORKEXPOV","UNEMP_COUPLNOCHLD","HR_67PC_AVEWAGE","A","2023",39,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2001",19,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2002",19,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2003",20,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2004",20,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2005",21,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2006",21,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2007",20,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2008",21,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2009",20,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2010",20,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2011",22,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2012",22,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2013",21,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2014",21,
"SWE","WORKEXPOV","SNGL2CHLD","HR_AVEWAGE","A","2015",22,
